Inventory ID,Inventory ID,Description,Item Status,Stock Item,Vendor MOQ,Stock Status,Item Class,Item Class Description,Range,Type,Is a Kit,Valuation Method,Tax Category,Posting Class,Default Warehouse,Default Issue From,Default Receipt To,HS Code,Commodity Code,Base Unit,Sales Unit,Purchase Unit,M/F Code,NQ Type,Product Function,Product Function Description,Country of Origin,Client ID,Client Name,Launch Date,Price Class,Duty,Shipping,Packaging,Vendor Lead Time (Days),Prod. Lead Time (Days),Weight UOM,Volume UOM,Weight per Item Assembled,Weight per Master Carton,Weight per Inner Carton,Volume per Item Assembled,Volume per Master Carton,Volume per Inner Carton,Length per Item Assembled,Length per Master Carton,Length per Inner Carton,Width per Item Assembled,Width per Master Carton,Width per Inner Carton,Height per Item Assembled,Height per Master Carton,Height per Inner Carton,Weight (lb) per Item Assembled,Weight (lb) per Master Carton,Weight (lb) per Inner Carton,Volume (CFT) per Item,Volume (CFT) per Carton,Volume (CFT) per Shipper,Volume (CFT) per Pallet,Length (in) per Item,Length (in) per Carton,Length (in) per Shipper,Width (in) per Item,Width (in) per Carton,Width (in) per Shipper,Height (in) per Item,Height (in) per Carton,Height (in) per Shipper,Qty of Items per Master Carton,Qty of Items per Inner Carton,Qty of Master Cartons per Pallet,WH Carton Dims Received,Inventory Account,WH Item Dims Received,Master Packaging Weight (g),Inner Packaging Weight (g),Barcode,Season
"8,986",AA_NPD_OTHER_NC,Other (3rd party processes - cutting/printing/painting) - NC,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,016",AA_NPD_RANGE_DEV,NPD Range Development Costs - NC,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,019",AA_NPD_REPAIR,NPD Refurbs and Repairs - NC,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,971",AA_NPD_SAM_CH,NPD Sample Manufacture,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,981",AA_NPD_SHIPEX_CH,NPD Shipment Export - CH,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,985",AA_NPD_SHIPEX_NC,NPD Shipment Export - NC,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,980",AA_NPD_SHIPIMP_CH,NPD Shipment Import - CH,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,984",AA_NPD_SHIPIMP_NC,NPD Shipment Import - NC,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,979",AA_NPD_TOOL_CH,NPD TOOLING COSTS - CH,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,997",AA_NPD_TOOL_CH_NQ1092,NPD TOOLING COSTS - CH - DO NOT USE,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,987",AA_NPD_TOOL_CH_NQ966,NPD TOOLING COSTS - CH - DO NOT USE,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,983",AA_NPD_TOOL_NC,NPD TOOLING COSTS - NC,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,037",AA_NPD_TOOLING £5.29,NPD TOOLING COSTS - NC £5.29,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,038",AA_NPD_TOOLING £64.25,NPD TOOLING COSTS - NC £64.25,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,045",AA_NPD_TOOLING_£1.50,Tea Stand Tooling $300,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,044",AA_NPD_TOOLING_£2.03,Line Table Cable management tooling,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,052",AA_NPD_TOOLING_8.90,Flow Trough Liner Tooling,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,023",AA_NPD_TRAIN,NPD Training,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,022",AA_NPD_TRAVEL,NPD Travel - NC,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"12,858",AA_NQ_MISC,"NQ Misc Purchases - Description_________, Material_________, Finish _____________, Color _______ , Dimensions:____________mm, Closest Similar SKU ____ , Other notes ______",Active,False,,,N-**-**-***,NPD (Customer),,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"9,028",AA_OH_NPDCON,Consultant - NPD,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,963",AA_OH_OFF,Office Items,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"10,857",AA_OH_SC,Replacement Part,Active,False,,,O-**-**-***,Others,,Charge,False,Standard,STANDARD S,DEFAULT,HO,,,,,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"8,957",AA_OH_SHIP,OFFICE SHIPPING,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,978",AA_PACK,Charge to Split Product Packs,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"12,386",AA_PHYTOSANITARY_CERT_FEE,Phytosanitary Certificate,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,972",AA_PRO,Project,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,026",AA_REPAIR,Refurbs and Repairs - CH,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,DACHSER,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,054",AA_REPAIR_WELDING,Refurbs and Repairs - CH,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"10,876",AA_RESTOCK1,15% restocking fee,Marked for Deletion,False,,,,,,Non-Stock Item,False,Standard,ZERO S,DEFAULT,,,,,,PIECE,PIECE,PIECE,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"8,994",AA_SALES_MARKET,Marketing Gifts,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,996",AA_SALES_PR,Literature,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,990",AA_SALES_SHIPEX_CH,Direct Shipping,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,991",AA_SALES_SHIPEX_NC,Direct Shipping,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,992",AA_SALES_SHIPIMP_CH,Direct Shipping (Date),Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"8,993",AA_SALES_SHIPIMP_NC,Direct Shipping (Date),Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,020",AA_SHOOT,Shoot & Animation - NC,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,027",AA_ST_AP,Advance Payment on Stock Purchase Items,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,051",AA_TILT AIR 10%,Tilt - 10% airfreight - £1.38,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,031",AA_TS_EU,Trade Show Cost: Europe,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,033",AA_TS_ME,Trade Show Cost: Middle East,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,034",AA_TS_RO,Trade Show Cost: Asia,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,030",AA_TS_UK,Trade Show Cost: United Kingdom,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,032",AA_TS_US,Trade Show Cost: North America,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"9,025",AA_USST_NJ01,US State Sales Tax - New Jersey 7% EIN 981-225-630,Active,False,,,V-**-**-***,Delivery Charges,,Charge,False,Standard,STANDARD S,DEFAULT,UK,,,0,0,EA,EA,EA,,,,,,,,,,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,2110,False,,,,
"12,321",ACU_DATA_TEST,Acu-Data-Test,Marked for Deletion,True,0.00,O-Obsolete,S-IN-**-***,Internal,Internal,Finished Good,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,000,000,EA,EA,EA,,,ABO,A Board,Armenia,C00001,Craster Ltd - Suspense,,INR,0.00,0.00,0.00,8,0,,,0.000000,0.00,13.00,0.000000,0.000000,0.000000,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.03,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,False,1000,False,,,,
"12,394",ACU_TEST,Test import,Marked for Deletion,True,50.00,O-Obsolete,S-IN-**-***,Internal,Flow,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,MF_TEST,Catalogue,BOA,Board,Czech Republic,C00001,Craster Ltd - Suspense,31/07/2021,FLW,1.00,2.00,0.00,8,0,G,CBM,759.000000,759.00,0.00,0.003445,0.003445,0.000000,530.00,530.00,0.00,325.00,325.00,0.00,20.00,20.00,0.00,1.67,1.67,0.00,0.121659,0.121659,0.000000,0.000000,20.87,20.87,0.00,12.80,12.80,0.00,0.79,0.79,0.00,1.00,0.00,0.00,False,1000,False,,,,
